"experimentSeed","model","rep","n","m","lambda","eta","legitimacySignal","geometricRegime","regimeNumber","maxFrontSize","regimeAtP1","frontSizeAtP1","calibrationStatus","pStar","areaStar","frontSizeAtPStar","selectedCandidate","winnerAtPMin","winnerAtInfinity","firstWinnerSwitchP","firstWinnerSwitchStatus","firstWinnerSwitchWinner"
123456,"TwoPole",1,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.1375103838437979,"SwitchDetected",3
123456,"TwoPole",2,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.7996059667886293,0.014484524668619464,3,3,,,,"",
123456,"TwoPole",3,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9893711248892822,0.024381527282389185,3,3,,,,"",
123456,"TwoPole",4,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",5,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",6,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9163966299416724,0.014517832180473256,3,3,,,,"",
123456,"TwoPole",7,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",8,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",9,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",10,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,1.9068912400437852,"SwitchDetected",3
123456,"TwoPole",11,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",12,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.7004410155630727,"SwitchDetected",1
123456,"TwoPole",13,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",14,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",15,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.795609857113274,0.004752931844786784,3,3,,,,"",
123456,"TwoPole",16,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",17,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",18,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2224008081692845,"SwitchDetected",1
123456,"TwoPole",19,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",20,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9893711248892822,0.024381527282389237,3,3,,,,"",
123456,"TwoPole",21,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.8579971473438577,"SwitchDetected",1
123456,"TwoPole",22,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1805771850792885,"SwitchDetected",1
123456,"TwoPole",23,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.169933063033857,"SwitchDetected",3
123456,"TwoPole",24,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.3692435057833823,"SwitchDetected",1
123456,"TwoPole",25,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",26,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.795609857113274,0.004752931844786784,3,3,,,,"",
123456,"TwoPole",27,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",28,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.4151277510751323,0.014367844682375758,3,3,,,,"",
123456,"TwoPole",29,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.795609857113274,0.004752931844786784,3,3,,,,"",
123456,"TwoPole",30,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.473940318641535,"SwitchDetected",1
123456,"TwoPole",31,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",32,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",33,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",34,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",35,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,3,3.2730360085901227,"SwitchDetected",3
123456,"TwoPole",36,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.4151277510751323,0.014367844682375758,3,3,,,,"",
123456,"TwoPole",37,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.054454287405083,"SwitchDetected",1
123456,"TwoPole",38,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.087468032727584,"SwitchDetected",3
123456,"TwoPole",39,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.6374433237381063,"SwitchDetected",1
123456,"TwoPole",40,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",41,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",42,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",43,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",44,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",45,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",46,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",47,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",48,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",49,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.1154841682301817,"SwitchDetected",3
123456,"TwoPole",50,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",51,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",52,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,1.4150462671072566,"SwitchDetected",3
123456,"TwoPole",53,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3985584195197238,"SwitchDetected",1
123456,"TwoPole",54,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.3457862728062553,0.015472677626743455,3,3,,,,"",
123456,"TwoPole",55,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,2,2,,"NoSwitchDetected",
123456,"TwoPole",56,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",57,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",58,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",59,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.047310681127489,"SwitchDetected",1
123456,"TwoPole",60,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.4329654202196895,"SwitchDetected",1
123456,"TwoPole",61,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.1154841682301817,"SwitchDetected",3
123456,"TwoPole",62,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,1.087468032727584,"SwitchDetected",3
123456,"TwoPole",63,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2064543540675492,"SwitchDetected",1
123456,"TwoPole",64,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",65,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.9475334442569967,"SwitchDetected",1
123456,"TwoPole",66,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.4329654202196895,"SwitchDetected",1
123456,"TwoPole",67,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.7996059667886293,0.014484524668619464,3,3,,,,"",
123456,"TwoPole",68,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",69,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",70,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",71,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.795609857113274,0.004752931844786784,3,3,,,,"",
123456,"TwoPole",72,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,3,3.906929052181016,"SwitchDetected",3
123456,"TwoPole",73,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",74,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.169933063033857,"SwitchDetected",3
123456,"TwoPole",75,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.054454287405083,"SwitchDetected",1
123456,"TwoPole",76,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",77,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.473940318641535,"SwitchDetected",1
123456,"TwoPole",78,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",79,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3692370853151121,"SwitchDetected",1
123456,"TwoPole",80,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",81,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",82,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",83,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",84,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,2.273035485310904,"SwitchDetected",3
123456,"TwoPole",85,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",86,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",87,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9163966299416724,0.014517832180473256,3,3,,,,"",
123456,"TwoPole",88,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.054454287405083,"SwitchDetected",1
123456,"TwoPole",89,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.047310681127489,"SwitchDetected",1
123456,"TwoPole",90,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.054454287405083,"SwitchDetected",1
123456,"TwoPole",91,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2410158620748422,"SwitchDetected",1
123456,"TwoPole",92,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",93,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.2224113719531116,"SwitchDetected",1
123456,"TwoPole",94,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",95,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.473940318641535,"SwitchDetected",1
123456,"TwoPole",96,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.1375103838437979,"SwitchDetected",3
123456,"TwoPole",97,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",98,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",99,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",100,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1926513343805916,"SwitchDetected",1
123456,"TwoPole",101,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",102,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",103,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.0995360661117537,"SwitchDetected",3
123456,"TwoPole",104,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9163966299416724,0.014517832180473256,3,3,,,,"",
123456,"TwoPole",105,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",106,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",5.042958535674262,0.006042645072121211,3,3,,,,"",
123456,"TwoPole",107,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2410158620748422,"SwitchDetected",1
123456,"TwoPole",108,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2224008081692845,"SwitchDetected",1
123456,"TwoPole",109,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,1.082466376912229,"SwitchDetected",3
123456,"TwoPole",110,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",111,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",112,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9893711248892822,0.024381527282389237,3,3,,,,"",
123456,"TwoPole",113,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2064543540675492,"SwitchDetected",1
123456,"TwoPole",114,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",115,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",116,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.754905241281206,"SwitchDetected",1
123456,"TwoPole",117,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",118,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3692370853151121,"SwitchDetected",1
123456,"TwoPole",119,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",120,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",121,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.054454287405083,"SwitchDetected",1
123456,"TwoPole",122,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",123,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0506305290120936,"SwitchDetected",1
123456,"TwoPole",124,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",125,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.600154083204931,0.02495807999467492,3,3,,,,"",
123456,"TwoPole",126,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",127,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",128,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",129,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",130,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",131,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.7004410155630727,"SwitchDetected",1
123456,"TwoPole",132,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2064543540675492,"SwitchDetected",1
123456,"TwoPole",133,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",5.042958535674262,0.006042645072121211,3,3,,,,"",
123456,"TwoPole",134,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",135,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",136,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",137,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",138,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",139,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",140,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.4151277510751323,0.014367844682375758,3,3,,,,"",
123456,"TwoPole",141,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9163966299416724,0.014517832180473256,3,3,,,,"",
123456,"TwoPole",142,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",143,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",144,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.3219291661716357,"SwitchDetected",3
123456,"TwoPole",145,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",146,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.169933063033857,"SwitchDetected",3
123456,"TwoPole",147,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",148,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.169933063033857,"SwitchDetected",3
123456,"TwoPole",149,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3985584195197238,"SwitchDetected",1
123456,"TwoPole",150,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",151,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",152,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9893711248892822,0.024381527282389237,3,3,,,,"",
123456,"TwoPole",153,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.6456926816095057,0.0046757477917087325,3,3,,,,"",
123456,"TwoPole",154,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",155,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.058896710842132,"SwitchDetected",1
123456,"TwoPole",156,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",2.9893711248892822,0.024381527282389185,3,3,,,,"",
123456,"TwoPole",157,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"calibrated",3.4151277510751323,0.014367844682375758,3,3,,,,"",
123456,"TwoPole",158,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.5849633566706869,"SwitchDetected",3
123456,"TwoPole",159,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",160,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.378532812255019,"SwitchDetected",1
123456,"TwoPole",161,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2410158620748422,"SwitchDetected",1
123456,"TwoPole",162,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",163,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",164,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,3,3.906929052181016,"SwitchDetected",3
123456,"TwoPole",165,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",166,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",167,51,3,0.5,1,"PairwiseSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",168,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.7004410155630727,"SwitchDetected",1
123456,"TwoPole",169,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0588995077933394,"SwitchDetected",1
123456,"TwoPole",170,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.1375103838437979,"SwitchDetected",3
123456,"TwoPole",171,51,3,0.5,1,"PairwiseSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,3,1.6322740753950427,"SwitchDetected",3
123456,"TwoPole",172,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.0995360661117537,"SwitchDetected",3
123456,"TwoPole",173,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.044394578314693,"SwitchDetected",1
123456,"TwoPole",174,51,3,0.5,1,"PairwiseSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0418239804556264,"SwitchDetected",1
