"canonicalRowIndex","rep","n","m","lambda","eta","pStar","areaStar","selectedCandidateStar","p2Winner","p2Area","p2Comparable","p2WinnerDiffers","p2RelativeGain","ci1P","ci1Winner","ci1Area","ci1Comparable","ci1WinnerDiffers","ci1RelativeGain"
3301,101,51,5,0.6,2,"5.592377796188898",0.017002549799857505,3,2,0,false,,,1.5849625007211563,2,0,false,,
3303,103,51,5,0.6,2,"3.0920751259734307",0.01257300704397615,3,3,0.011696169843848012,true,false,0.0749678922104008,1.5849625007211563,3,0.010656256498637972,true,false,0.17987090922437599
3305,105,51,5,0.6,2,"9.486999297259311",0.009986471861682056,3,3,0.007187543416129734,true,false,0.38941377929922216,1.5849625007211563,2,0,false,,
3307,107,51,5,0.6,2,"3.3308660251665434",0.05081660337858482,3,2,0,false,,,1.5849625007211563,2,0,false,,
3314,114,51,5,0.6,2,"4.249291784702549",0.01689866293728397,3,2,0,false,,,1.5849625007211563,2,0,false,,
3316,116,51,5,0.6,2,"3.1645569620253164",0.011155665064073264,3,2,0,false,,,1.5849625007211563,2,0,false,,
3319,119,51,5,0.6,2,"4.103343465045592",0.012216151420023922,3,2,0,false,,,1.5849625007211563,2,0,false,,
3320,120,51,5,0.6,2,"2.6844303042354345",0.03412191374250659,3,2,0,false,,,1.5849625007211563,2,0,false,,
3323,123,51,5,0.6,2,"2.071187480822338",0.003552625907215347,3,2,0,false,,,1.5849625007211563,1,0,false,,
3331,131,51,5,0.6,2,"1.9477708844322608",0.0005990069029169736,3,3,0.0005742302526828135,true,false,0.04314758778103942,1.5849625007211563,1,0,false,,
3332,132,51,5,0.6,2,"3.458877786318216",0.017167141464903436,3,2,0,false,,,1.5849625007211563,2,0,false,,
3334,134,51,5,0.6,2,"2.4141630901287554",0.0015656091624930905,3,2,0,false,,,1.5849625007211563,1,0,false,,
3337,137,51,5,0.6,2,"3.609625668449198",0.03741814648499846,3,2,0,false,,,1.5849625007211563,2,0,false,,
3341,141,51,5,0.6,2,"4.51505016722408",0.000587729612084713,3,3,-0.0037229134829905885,true,false,1.1578681897309613,1.5849625007211563,1,0,false,,
3344,144,51,5,0.6,2,"4.775380261761585",0.021692190144309842,3,3,0.01592277056458521,true,false,0.3623376695860168,1.5849625007211563,2,0,false,,
3345,145,51,5,0.6,2,"2.6254375729288215",0.008006955733702638,3,3,0.007897387388112546,true,false,0.013873999109505335,1.5849625007211563,2,0,false,,
3346,146,51,5,0.6,2,"3.8681948424068757",0.03264510890124793,3,2,0,false,,,1.5849625007211563,2,0,false,,
3348,148,51,5,0.6,2,"2.7669604427136707",0.025197467603665008,3,3,0.02447585122614105,true,false,0.029482789826457467,1.5849625007211563,3,0.023212552452495948,true,false,0.08551042179575692
3353,153,51,5,0.6,2,"2.435943702634428",0.04336325113941837,3,2,0,false,,,1.5849625007211563,2,0,false,,
3355,155,51,5,0.6,2,"8.057296329453894",0.008971643351784395,3,2,0,false,,,1.5849625007211563,2,0,false,,
3359,159,51,5,0.6,2,"1.879961008216126",0.005116558830807419,3,3,0.004253980625830341,true,false,0.20276965996024254,1.5849625007211563,2,0,false,,
3360,160,51,5,0.6,2,"4.861361181130716",0.002548569721629824,3,3,-0.004337262300536382,true,false,1.5875987074414768,1.5849625007211563,1,0,false,,
3364,164,51,5,0.6,2,"3.9244186046511618",0.031073179454687017,3,2,0,false,,,1.5849625007211563,2,0,false,,
3367,167,51,5,0.6,2,"8.982035928143713",0.018745706891785754,3,2,0,false,,,1.5849625007211563,2,0,false,,
3374,174,51,5,0.6,2,"4.9504950495049505",0.02854085159453728,3,2,0,false,,,1.5849625007211563,2,0,false,,
3375,175,51,5,0.6,2,"3.7087912087912085",0.004873933350678483,3,2,0,false,,,1.5849625007211563,1,0,false,,
3378,178,51,5,0.6,2,"6.2183325656379544",0.021709415978368597,3,2,0,false,,,1.5849625007211563,2,0,false,,
3380,180,51,5,0.6,2,"2.632092025736011",0.009391996169456383,3,2,0,false,,,1.5849625007211563,2,0,false,,
3381,181,51,5,0.6,2,"2.17566478646253",0.020626586302327787,3,2,0,false,,,1.5849625007211563,2,0,false,,
3382,182,51,5,0.6,2,"9.64630225080386",0.003570480883855191,3,3,-0.022713104699758395,true,false,1.1571991557760561,1.5849625007211563,3,0,false,,
3387,187,51,5,0.6,2,"7.936507936507937",0.005252559570198991,3,3,-0.0007436240346876449,true,false,8.063461272342144,1.5849625007211563,3,0,false,,
3393,193,51,5,0.6,2,"1.2709470909433254",0.000739960296561687,3,3,-0.0018387188513770223,true,false,1.402432539377909,1.5849625007211563,3,-0.00041990486550125093,true,false,2.762209389211001
3395,195,51,5,0.6,2,"3.2902754082378745",0.01772102744976925,3,2,0,false,,,1.5849625007211563,2,0,false,,
3397,197,51,5,0.6,2,"2.8325639949643304",0.0186537546851731,3,2,0,false,,,1.5849625007211563,2,0,false,,
3403,3,51,5,0.6,3,"7.053291536050157",0.0017360918157331242,2,2,0,false,,,1.5849625007211563,2,0,false,,
3405,5,51,5,0.6,3,"6.346967559943582",0.019748784594558474,3,2,0,false,,,1.5849625007211563,2,0,false,,
3407,7,51,5,0.6,3,"5.834053586862576",0.012075509268577396,3,2,0,false,,,1.5849625007211563,2,0,false,,
3410,10,51,5,0.6,3,"1",0.01566416040100251,3,3,0.005443805768613129,true,false,1.8774282306903705,1.5849625007211563,3,0.009364020482332341,true,false,0.6728028767725379
3411,11,51,5,0.6,3,"11.363636363636365",0.002768679173641084,3,3,0,false,,,1.5849625007211563,1,0,false,,
3413,13,51,5,0.6,3,"6.097560975609756",0.01533334291464499,3,2,0,false,,,1.5849625007211563,2,0,false,,
3419,19,51,5,0.6,3,"8.934480476505627",0.006494401117375678,3,3,0,false,,,1.5849625007211563,1,0,false,,
3421,21,51,5,0.6,3,"1.838235294117647",0.01240538804273186,3,3,0.01145012352653122,true,false,0.08342831533539226,1.5849625007211563,2,0,false,,
3422,22,51,5,0.6,3,"5.710659898477157",0.003648868845668084,3,2,0,false,,,1.5849625007211563,1,0,false,,
3426,26,51,5,0.6,3,"2.8932704672096015",0.015215447144002378,3,2,0,false,,,1.5849625007211563,2,0,false,,
3429,29,51,5,0.6,3,"7.079181961195594",0.03526516076664389,3,2,0.01717216633639504,true,true,1.0536232922401987,1.5849625007211563,2,0.019631673317610128,true,true,0.7963400366391648
3432,32,51,5,0.6,3,"6.481036965914546",0.0014224953372771916,3,2,0,false,,,1.5849625007211563,1,0,false,,
3441,41,51,5,0.6,3,"7.421660252886201",0.008280553078268072,3,3,0,false,,,1.5849625007211563,3,0,false,,
3443,43,51,5,0.6,3,"5.592377796188898",0.0018406762289910718,3,2,0,false,,,1.5849625007211563,2,0,false,,
3449,49,51,5,0.6,3,"7.079181961195594",0.00450217533334945,4,2,0,false,,,1.5849625007211563,1,0,false,,
3454,54,51,5,0.6,3,"3.1645569620253164",0.008675694074723302,3,2,0,false,,,1.5849625007211563,2,0,false,,
3457,57,51,5,0.6,3,"4.534766543500169",0.003560039884397354,3,1,0,false,,,1.5849625007211563,1,0,false,,
3461,61,51,5,0.6,3,"2.5037091988130564",0.04524441823495491,3,2,0.0048025477748370494,true,true,8.42091996919074,1.5849625007211563,2,0.005358956624557224,true,true,7.442766270513183
3463,63,51,5,0.6,3,"2.039891205802357",0.022562567522579777,3,2,0,false,,,1.5849625007211563,2,0,false,,
3465,65,51,5,0.6,3,"7.736389684813753",0.003508742051754264,3,3,0,false,,,1.5849625007211563,1,0,false,,
3472,72,51,5,0.6,3,"3.0228392297357813",0.001972054224932162,3,1,0,false,,,1.5849625007211563,1,0,false,,
3475,75,51,5,0.6,3,"1",0.004645760743321719,3,3,0.0038202800866933913,true,false,0.2160785696063492,1.5849625007211563,3,0.00422680732402338,true,false,0.09911817293331192
3486,86,51,5,0.6,3,"2.7669604427136707",0.0025195235946339476,3,2,0,false,,,1.5849625007211563,1,0,false,,
3492,92,51,5,0.6,3,"3.0920751259734307",0.01224947874311072,3,4,0.0014143299513537265,true,true,7.660976691744473,1.5849625007211563,4,0.001799820265597383,true,true,5.805945558705532
3496,96,51,5,0.6,3,"3.2902754082378745",0.022373764864542907,3,2,0,false,,,1.5849625007211563,2,0,false,,
3497,97,51,5,0.6,3,"7.079181961195594",0.012604289265250089,3,3,0.0007394757209532282,true,false,16.0448993903443,1.5849625007211563,3,-0.002372108099333622,true,false,6.313539154809561
3498,98,51,5,0.6,3,"3.813559322033898",0.003312948830829289,2,4,0,false,,,1.5849625007211563,1,0,false,,
3501,101,51,5,0.6,3,"3.7468776019983348",0.005009604714990023,3,3,0.00397493489104696,true,false,0.2602985589206824,1.5849625007211563,3,0.0031776906786299018,true,false,0.5764922459822213
3502,102,51,5,0.6,3,"3.695592663564194",0.01207601542996392,3,2,0,false,,,1.5849625007211563,2,0,false,,
3504,104,51,5,0.6,3,"2.071187480822338",0.0069031074084470595,3,2,0,false,,,1.5849625007211563,2,0,false,,
3515,115,51,5,0.6,3,"14.594594594594591",0.0019333752089129477,3,3,0,false,,,1.5849625007211563,3,0,false,,
3516,116,51,5,0.6,3,"3.5037633013236436",0.0019015173303591755,3,1,0,false,,,1.5849625007211563,1,0,false,,
3519,119,51,5,0.6,3,"3.2902754082378745",0.018633596101550836,3,2,0,false,,,1.5849625007211563,2,0,false,,
3525,125,51,5,0.6,3,"3.597122302158273",0.0022839337248255075,3,1,0,false,,,1.5849625007211563,1,0,false,,
3533,133,51,5,0.6,3,"3.0228392297357813",0.0050767483789346535,3,3,0.004370159004128178,true,false,0.16168504947737847,1.5849625007211563,2,0,false,,
3539,139,51,5,0.6,3,"3.658536585365854",0.025222090449876482,3,2,0,false,,,1.5849625007211563,2,0,false,,
3541,141,51,5,0.6,3,"15.428571428571425",0.00009537553043921787,3,1,0,false,,,1.5849625007211563,1,0,false,,
3547,147,51,5,0.6,3,"8.057296329453894",0.0034559221498126854,3,2,0,false,,,1.5849625007211563,2,0,false,,
3553,153,51,5,0.6,3,"3.7996059667886293",0.0013416222661796354,3,3,-0.0006784568683269846,true,false,2.9774613963124272,1.5849625007211563,3,-0.002056152723660449,true,false,1.6524915443981336
3555,155,51,5,0.6,3,"5.138941758660068",0.00864673821997811,3,3,0.0013015215915128907,true,false,5.643561102914266,1.5849625007211563,3,-0.0017741290668069375,true,false,5.873793221561065
3568,168,51,5,0.6,3,"4.166666666666666",0.0035897329493318753,3,1,0,false,,,1.5849625007211563,1,0,false,,
3569,169,51,5,0.6,3,"4.44078947368421",0.0013778418254828074,3,3,-0.00029117497247038466,true,false,5.73200637332574,1.5849625007211563,3,-0.0012032120103888401,true,false,2.145136362990204
3570,170,51,5,0.6,3,"4.775380261761585",0.02460798187199936,3,2,0,false,,,1.5849625007211563,2,0,false,,
3571,171,51,5,0.6,3,"8.057296329453894",0.009750334316202012,3,2,0,false,,,1.5849625007211563,2,0,false,,
3574,174,51,5,0.6,3,"5.0675675675675675",0.026199043355054876,3,2,0,false,,,1.5849625007211563,2,0,false,,
3576,176,51,5,0.6,3,"2.862595419847328",0.004195086573410778,3,1,0,false,,,1.5849625007211563,1,0,false,,
3579,179,51,5,0.6,3,"4.368932038834951",0.004884635635723222,3,3,0.00035994792382324566,true,false,12.570395361196327,1.5849625007211563,3,-0.002141351539296568,true,false,3.2810993646226905
3580,180,51,5,0.6,3,"6.481036965914546",0.0088840519506584,3,2,0,false,,,1.5849625007211563,2,0,false,,
3581,181,51,5,0.6,3,"1.7321016166281755",0.018604917331377098,3,3,0.01654488742754002,true,false,0.12451156968333484,1.5849625007211563,2,0,false,,
3582,182,51,5,0.6,3,"2.2481265611990007",0.056717586742950125,3,2,0,false,,,1.5849625007211563,2,0,false,,
3583,183,51,5,0.6,3,"2.7669604427136707",0.010042926944893739,3,4,0,false,,,1.5849625007211563,4,0,false,,
3585,185,51,5,0.6,3,"8.681672025723472",0.0017301168282563043,4,1,0,false,,,1.5849625007211563,1,0,false,,
3586,186,51,5,0.6,3,"4.387390315242119",0.013715952817138447,3,2,0,false,,,1.5849625007211563,2,0,false,,
3599,199,51,5,0.6,3,"4.103343465045592",0.028241657062764075,3,2,0,false,,,1.5849625007211563,2,0,false,,
3600,200,51,5,0.6,3,"7.546115148127446",0.007233567722999775,3,1,0,false,,,1.5849625007211563,1,0,false,,
3601,1,51,5,0.7,1,"2.458120903131828",0.007647851609468292,3,2,0,false,,,1.5849625007211563,1,0,false,,
3602,2,51,5,0.7,1,"3.9823008849557513",0.024972878620974064,3,2,0,false,,,1.5849625007211563,2,0,false,,
3603,3,51,5,0.7,1,"5.834053586862576",0.011115787569116879,3,2,0,false,,,1.5849625007211563,2,0,false,,
3604,4,51,5,0.7,1,"2.795609857113274",0.021649857649293128,3,2,0,false,,,1.5849625007211563,2,0,false,,
3605,5,51,5,0.7,1,"3.609625668449198",0.037004166778694475,3,2,0,false,,,1.5849625007211563,2,0,false,,
3607,7,51,5,0.7,1,"2.862595419847328",0.0071823845613138695,3,2,0,false,,,1.5849625007211563,1,0,false,,
3608,8,51,5,0.7,1,"2.1933387489845653",0.0063558103712386856,3,2,0,false,,,1.5849625007211563,1,0,false,,
3609,9,51,5,0.7,1,"4.9504950495049505",0.018041338912772018,3,2,0,false,,,1.5849625007211563,2,0,false,,
3610,10,51,5,0.7,1,"3.597122302158273",0.014059857548339404,3,2,0,false,,,1.5849625007211563,2,0,false,,
3611,11,51,5,0.7,1,"2.956636005256242",0.0030505012034209604,3,2,0,false,,,1.5849625007211563,1,0,false,,
3612,12,51,5,0.7,1,"4.387390315242119",0.014607497091823712,3,2,0,false,,,1.5849625007211563,2,0,false,,
3613,13,51,5,0.7,1,"2.8852318871553755",0.027606825634927144,3,2,0,false,,,1.5849625007211563,2,0,false,,
3615,15,51,5,0.7,1,"5.369928400954653",0.04224398540103039,3,2,0,false,,,1.5849625007211563,2,0,false,,
3616,16,51,5,0.7,1,"2.956636005256242",0.005241098615530256,3,1,0,false,,,1.5849625007211563,1,0,false,,
3618,18,51,5,0.7,1,"5.0675675675675675",0.015404411326320377,3,2,0,false,,,1.5849625007211563,2,0,false,,
3619,19,51,5,0.7,1,"2.7388922702373706",0.006040883140465452,3,2,0,false,,,1.5849625007211563,1,0,false,,
3620,20,51,5,0.7,1,"4.04191616766467",0.024709001445901914,3,2,0,false,,,1.5849625007211563,2,0,false,,
3621,21,51,5,0.7,1,"2.824858757062147",0.01791077694021342,3,2,0,false,,,1.5849625007211563,2,0,false,,
3622,22,51,5,0.7,1,"3.0920751259734307",0.019962239109126628,3,2,0,false,,,1.5849625007211563,2,0,false,,
3624,24,51,5,0.7,1,"3.3308660251665434",0.006323330949739215,3,2,0,false,,,1.5849625007211563,1,0,false,,
3625,25,51,5,0.7,1,"2.4141630901287554",0.006358212248991803,3,2,0,false,,,1.5849625007211563,1,0,false,,
3626,26,51,5,0.7,1,"4.166666666666666",0.04617923858498527,3,2,0,false,,,1.5849625007211563,2,0,false,,
3627,27,51,5,0.7,1,"5.0675675675675675",0.03580032563791485,3,2,0,false,,,1.5849625007211563,2,0,false,,
3628,28,51,5,0.7,1,"2.5037091988130564",0.0031902327107006913,3,1,0,false,,,1.5849625007211563,1,0,false,,
3630,30,51,5,0.7,1,"1.7660910518053372",0.0013815616079813557,3,3,0.00003302009486856128,true,false,40.84002539910182,1.5849625007211563,1,0,false,,
3631,31,51,5,0.7,1,"3.3724706470147385",0.02596324869690561,3,2,0,false,,,1.5849625007211563,2,0,false,,
3632,32,51,5,0.7,1,"2.267002518891687",0.0013849363754386277,3,1,0,false,,,1.5849625007211563,1,0,false,,
3633,33,51,5,0.7,1,"1.8931426167437946",0.004069351253329497,3,3,0.003934838722418165,true,false,0.03418501758279615,1.5849625007211563,1,0,false,,
3634,34,51,5,0.7,1,"9.64630225080386",0.04468631755139451,3,2,0,false,,,1.5849625007211563,2,0,false,,
3635,35,51,5,0.7,1,"4.166666666666666",0.016155544254654618,3,2,0,false,,,1.5849625007211563,2,0,false,,
3636,36,51,5,0.7,1,"3.597122302158273",0.019334069356614747,3,2,0,false,,,1.5849625007211563,2,0,false,,
3637,37,51,5,0.7,1,"3.3308660251665434",0.024825792258258303,3,2,0,false,,,1.5849625007211563,2,0,false,,
3638,38,51,5,0.7,1,"4.3172369683402625",0.04937389012423612,3,2,0,false,,,1.5849625007211563,2,0,false,,
3639,39,51,5,0.7,1,"2.581755593803787",0.008671338867540493,3,2,0,false,,,1.5849625007211563,1,0,false,,
3640,40,51,5,0.7,1,"2.7669604427136707",0.02207480151478333,3,2,0,false,,,1.5849625007211563,2,0,false,,
3641,41,51,5,0.7,1,"4.103343465045592",0.04198896103402556,3,2,0,false,,,1.5849625007211563,2,0,false,,
3642,42,51,5,0.7,1,"2.956636005256242",0.006938059917590536,3,2,0,false,,,1.5849625007211563,1,0,false,,
3643,43,51,5,0.7,1,"3.7087912087912085",0.01465352804467528,3,2,0,false,,,1.5849625007211563,1,0,false,,
3645,45,51,5,0.7,1,"4.04191616766467",0.029127202225959818,3,2,0,false,,,1.5849625007211563,2,0,false,,
3646,46,51,5,0.7,1,"3.1278962001853565",0.009455733147519258,3,2,0,false,,,1.5849625007211563,1,0,false,,
3647,47,51,5,0.7,1,"3.813559322033898",0.03415993461303338,3,2,0,false,,,1.5849625007211563,2,0,false,,
3649,49,51,5,0.7,1,"2.6844303042354345",0.00339005527427545,3,1,0,false,,,1.5849625007211563,1,0,false,,
3652,52,51,5,0.7,1,"2.305721605465414",0.008134024666891337,3,2,0,false,,,1.5849625007211563,1,0,false,,
3654,54,51,5,0.7,1,"3.9244186046511618",0.02092013007553699,3,2,0,false,,,1.5849625007211563,2,0,false,,
3655,55,51,5,0.7,1,"6.481036965914546",0.029000041827034424,3,2,0,false,,,1.5849625007211563,2,0,false,,
3656,56,51,5,0.7,1,"4.166666666666666",0.02056952818703566,3,2,0,false,,,1.5849625007211563,2,0,false,,
3657,57,51,5,0.7,1,"3.7087912087912085",0.020726319809876326,3,2,0,false,,,1.5849625007211563,2,0,false,,
3658,58,51,5,0.7,1,"2.824858757062147",0.017296484538620566,3,2,0,false,,,1.5849625007211563,2,0,false,,
3659,59,51,5,0.7,1,"6.346967559943582",0.0209892845163493,3,2,0,false,,,1.5849625007211563,2,0,false,,
3661,61,51,5,0.7,1,"4.3172369683402625",0.03890325801618752,3,2,0,false,,,1.5849625007211563,2,0,false,,
3663,63,51,5,0.7,1,"3.8681948424068757",0.022861131042382184,3,2,0,false,,,1.5849625007211563,2,0,false,,
3664,64,51,5,0.7,1,"2.7113878288813016",0.01145392672394468,3,2,0,false,,,1.5849625007211563,1,0,false,,
3666,66,51,5,0.7,1,"4.9504950495049505",0.01825376702132094,3,2,0,false,,,1.5849625007211563,2,0,false,,
3667,67,51,5,0.7,1,"2.5271433919880195",0.013533052856429218,3,2,0,false,,,1.5849625007211563,1,0,false,,
3671,71,51,5,0.7,1,"2.9893711248892822",0.021335252424689755,3,2,0,false,,,1.5849625007211563,2,0,false,,
3672,72,51,5,0.7,1,"2.1933387489845653",0.009310553788633933,3,2,0,false,,,1.5849625007211563,1,0,false,,
3673,73,51,5,0.7,1,"3.2119914346895073",0.030472306276572752,3,2,0,false,,,1.5849625007211563,2,0,false,,
3674,74,51,5,0.7,1,"2.305721605465414",0.015889685287855233,3,2,0,false,,,1.5849625007211563,2,0,false,,
3675,75,51,5,0.7,1,"5.478896103896105",0.018095535736826086,3,2,0,false,,,1.5849625007211563,2,0,false,,
3677,77,51,5,0.7,1,"3.3308660251665434",0.012098399623889691,3,2,0,false,,,1.5849625007211563,1,0,false,,
3678,78,51,5,0.7,1,"2.3927685218007797",0.0024560864746844637,3,1,0,false,,,1.5849625007211563,1,0,false,,
3679,79,51,5,0.7,1,"4.974207811348563",0.02007330036307204,3,2,0,false,,,1.5849625007211563,2,0,false,,
3681,81,51,5,0.7,1,"4.3172369683402625",0.022038740444024464,3,2,0,false,,,1.5849625007211563,2,0,false,,
3682,82,51,5,0.7,1,"3.9244186046511618",0.024018875879679453,3,2,0,false,,,1.5849625007211563,2,0,false,,
3683,83,51,5,0.7,1,"3.5498290823034444",0.0163503183024417,3,2,0,false,,,1.5849625007211563,2,0,false,,
3684,84,51,5,0.7,1,"2.158273381294964",0.0034189729769141955,3,2,0,false,,,1.5849625007211563,1,0,false,,
3685,85,51,5,0.7,1,"3.9244186046511618",0.012885466582511548,3,2,0,false,,,1.5849625007211563,1,0,false,,
3686,86,51,5,0.7,1,"2.119974874371859",0.0017701784444605906,3,1,0,false,,,1.5849625007211563,1,0,false,,
3687,87,51,5,0.7,1,"6.620892594409023",0.03416105282625792,3,2,0,false,,,1.5849625007211563,2,0,false,,
3688,88,51,5,0.7,1,"2.7388922702373706",0.0155827827424361,3,2,0,false,,,1.5849625007211563,2,0,false,,
3689,89,51,5,0.7,1,"3.4151277510751323",0.009822228610296758,3,2,0,false,,,1.5849625007211563,1,0,false,,
3690,90,51,5,0.7,1,"4.4598612487611495",0.014335182194932827,3,2,0,false,,,1.5849625007211563,2,0,false,,
3692,92,51,5,0.7,1,"4.249291784702549",0.018985284603654357,3,2,0,false,,,1.5849625007211563,2,0,false,,
3693,93,51,5,0.7,1,"2.5510204081632653",0.006304910919950865,3,2,0,false,,,1.5849625007211563,1,0,false,,
3694,94,51,5,0.7,1,"3.057065217391304",0.016821204900718912,3,2,0,false,,,1.5849625007211563,1,0,false,,
3696,96,51,5,0.7,1,"2.7113878288813016",0.026027272751466275,3,2,0,false,,,1.5849625007211563,2,0,false,,
3697,97,51,5,0.7,1,"2.5510204081632653",0.006836462784209787,3,2,0,false,,,1.5849625007211563,1,0,false,,
3698,98,51,5,0.7,1,"2.6066808264143657",0.004639762838240414,3,1,0,false,,,1.5849625007211563,1,0,false,,
3699,99,51,5,0.7,1,"3.3724706470147385",0.024480017870157057,3,2,0,false,,,1.5849625007211563,2,0,false,,
3701,101,51,5,0.7,1,"2.3927685218007797",0.006455816529542421,3,2,0,false,,,1.5849625007211563,1,0,false,,
3702,102,51,5,0.7,1,"3.0228392297357813",0.03588557450054399,3,2,0,false,,,1.5849625007211563,2,0,false,,
3704,104,51,5,0.7,1,"2.956636005256242",0.0073449249615238025,3,2,0,false,,,1.5849625007211563,1,0,false,,
3707,107,51,5,0.7,1,"2.3457862728062553",0.003008912773842365,3,3,0.002797534893336711,true,false,0.07555862163118073,1.5849625007211563,1,0,false,,
3708,108,51,5,0.7,1,"2.5510204081632653",0.008230031198675285,3,2,0,false,,,1.5849625007211563,1,0,false,,
3709,109,51,5,0.7,1,"4.041916167664669",0.030457013105447087,3,2,0,false,,,1.5849625007211563,2,0,false,,
3710,110,51,5,0.7,1,"3.658536585365854",0.0316434709724634,3,2,0,false,,,1.5849625007211563,2,0,false,,
3711,111,51,5,0.7,1,"1.838235294117647",0.0009793669308738593,3,3,0.0001320002805694217,true,false,6.419430675821857,1.5849625007211563,1,0,false,,
3712,112,51,5,0.7,1,"4.3172369683402625",0.039591773565031595,3,2,0,false,,,1.5849625007211563,2,0,false,,
3714,114,51,5,0.7,1,"2.435943702634428",0.008365651710163152,3,2,0,false,,,1.5849625007211563,1,0,false,,
3715,115,51,5,0.7,1,"3.240518482957273",0.02205470185138755,3,2,0,false,,,1.5849625007211563,2,0,false,,
3716,116,51,5,0.7,1,"2.795609857113274",0.00892921247578147,3,3,0.007659757923738033,true,false,0.16573037486071518,1.5849625007211563,2,0,false,,
3718,118,51,5,0.7,1,"5.164498852333589",0.026056555717855034,3,2,0,false,,,1.5849625007211563,2,0,false,,
3719,119,51,5,0.7,1,"3.2902754082378745",0.02289160472455739,3,2,0,false,,,1.5849625007211563,2,0,false,,
3721,121,51,5,0.7,1,"2.267002518891687",0.002752300929406321,3,3,0.0025363131277724676,true,false,0.08515817675223171,1.5849625007211563,1,0,false,,
3723,123,51,5,0.7,1,"2.3510971786833856",0.005236063986894464,3,2,0,false,,,1.5849625007211563,1,0,false,,
3724,124,51,5,0.7,1,"2.6844303042354345",0.0242291430468622,3,2,0,false,,,1.5849625007211563,2,0,false,,
3725,125,51,5,0.7,1,"2.9246100519930676",0.013240151182357829,3,2,0,false,,,1.5849625007211563,1,0,false,,
3726,126,51,5,0.7,1,"2.5271433919880195",0.003706345184345217,3,1,0,false,,,1.5849625007211563,1,0,false,,
3727,127,51,5,0.7,1,"2.7113878288813016",0.010035818610269552,3,2,0,false,,,1.5849625007211563,1,0,false,,
3728,128,51,5,0.7,1,"2.7113878288813016",0.002963653881509736,3,1,0,false,,,1.5849625007211563,1,0,false,,
3729,129,51,5,0.7,1,"3.2020872865275143",0.019387960877843446,3,2,0,false,,,1.5849625007211563,2,0,false,,
3731,131,51,5,0.7,1,"3.458877786318216",0.017198011358526402,3,2,0,false,,,1.5849625007211563,2,0,false,,
3732,132,51,5,0.7,1,"2.5037091988130564",0.0017778111400069178,3,1,0,false,,,1.5849625007211563,1,0,false,,
3733,133,51,5,0.7,1,"5.0675675675675675",0.05067925002093796,3,2,0,false,,,1.5849625007211563,2,0,false,,
3734,134,51,5,0.7,1,"3.813559322033898",0.029439663135505514,3,2,0,false,,,1.5849625007211563,2,0,false,,
3736,136,51,5,0.7,1,"2.956636005256242",0.018960939427219773,3,2,0,false,,,1.5849625007211563,2,0,false,,
3737,137,51,5,0.7,1,"3.2119914346895073",0.040331738584558366,3,2,0,false,,,1.5849625007211563,2,0,false,,
3738,138,51,5,0.7,1,"8.403361344537814",0.04469398021006961,3,2,0,false,,,1.5849625007211563,2,0,false,,
3740,140,51,5,0.7,1,"3.0228392297357813",0.005031251703564564,3,1,0,false,,,1.5849625007211563,1,0,false,,
3742,142,51,5,0.7,1,"5.0675675675675675",0.01842395284568178,3,2,0,false,,,1.5849625007211563,2,0,false,,
3743,143,51,5,0.7,1,"2.286198137171888",0.0003000176153406687,3,3,0.00012697423783108162,true,false,1.3628227305431269,1.5849625007211563,1,0,false,,
3745,145,51,5,0.7,1,"3.4151277510751323",0.029614088662241085,3,2,0,false,,,1.5849625007211563,2,0,false,,
3746,146,51,5,0.7,1,"4.103343465045592",0.03032519271868074,3,2,0,false,,,1.5849625007211563,2,0,false,,
3747,147,51,5,0.7,1,"5.0675675675675675",0.022845856355959027,3,2,0,false,,,1.5849625007211563,2,0,false,,
3748,148,51,5,0.7,1,"2.17566478646253",0.007125851432954774,3,2,0,false,,,1.5849625007211563,1,0,false,,
3749,149,51,5,0.7,1,"2.458120903131828",0.011355803630303918,3,2,0,false,,,1.5849625007211563,1,0,false,,
3750,150,51,5,0.7,1,"4.103343465045592",0.044377619041697125,3,2,0,false,,,1.5849625007211563,2,0,false,,
3751,151,51,5,0.7,1,"1.8669616927119346",0.0018620990131568706,3,3,0.0017083507889714912,true,false,0.08999804090466879,1.5849625007211563,1,0,false,,
3752,152,51,5,0.7,1,"3.760445682451253",0.030739511073247953,3,2,0,false,,,1.5849625007211563,2,0,false,,
3753,153,51,5,0.7,1,"8.22669104204753",0.028277324027339817,3,2,0,false,,,1.5849625007211563,2,0,false,,
3754,154,51,5,0.7,1,"1.9200682690940125",0.00019027501893861148,3,3,0.00011567403712742786,true,false,0.6449241650397514,1.5849625007211563,1,0,false,,
3757,157,51,5,0.7,1,"3.0228392297357813",0.006763296808736234,3,3,0.004650381452356188,true,false,0.4543531273782936,1.5849625007211563,1,0,false,,
3758,158,51,5,0.7,1,"4.249291784702549",0.021543441209702762,3,2,0,false,,,1.5849625007211563,2,0,false,,
3760,160,51,5,0.7,1,"5.164498852333589",0.022915503984827553,3,2,0,false,,,1.5849625007211563,2,0,false,,
3761,161,51,5,0.7,1,"3.2798833819241984",0.018620097251697755,3,2,0,false,,,1.5849625007211563,2,0,false,,
3762,162,51,5,0.7,1,"3.695592663564194",0.03520234736279513,3,2,0,false,,,1.5849625007211563,2,0,false,,
